function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
pandas.tools.pivot.pivot_table, 2, 5, 2, columns, 2
pandas.Series.from_array, 2, 1, 2, , 
pandas.tools.plotting.parallel_coordinates, 2, 2, 2, , 
pandas.rolling_median, 2, 3, 2, center, 2
pandas.plotting.autocorrelation_plot, 2, 1, 2, , 
pandas.api.types.is_numeric_dtype, 2, 1, 2, , 
pandas.rolling_corr, 2, 4, 2, min_periods, 2
pandas.DataFrame.to_csv, 2, 2, 2, , 
pandas.stats.api.ols, 2, 3, 2, y, 2
pandas.datetools.BDay, 2, 0, 1, , 
pandas.rolling_min, 2, 2, 2, , 
pandas.pivot, 2, 3, 2, , 
pandas.rolling_var, 2, 5, 2, freq, 2
pandas.read_msgpack, 2, 1, 2, , 
pandas.datetools.parse_time_string, 2, 1, 2, , 
pandas.show_versions, 2, 0, 2, , 
pandas.plotting.radviz, 2, 2, 2, , 
pandas.SparseDataFrame, 3, 3, 2, columns, 3
pandas.np.array, 3, 1, 3, , 
pandas.util.testing.assert_numpy_array_equal, 3, 2, 3, , 
pandas.np.sum, 3, 1, 3, , 
pandas.io.parsers.read_csv, 3, 5, 3, quotechar, 3
pandas.util.testing.makeDataFrame, 3, 0, 3, , 
pandas.read_csv_sync, 4, 2, 2, na_values, 1
pandas.tools.plotting.andrews_curves, 4, 4, 4, class_column, 4
pandas.tools.plotting.lag_plot, 4, 1, 4, , 
pandas.DataFrame.join, 4, 3, 4, how, 4
pandas.util.testing.assert_frame_equal, 4, 2, 3, check_less_precise, 1
pandas.read_stata, 4, 1, 4, , 
pandas.MultiIndex, 5, 2, 5, levels, 5
pandas.np.median, 5, 1, 5, , 
pandas.np.mean, 5, 1, 5, , 
pandas.to_timedelta, 6, 2, 6, unit, 2
pandas.timedelta_range, 6, 3, 6, periods, 6
pandas.io.json.json_normalize, 6, 1, 4, record_path, 2
pandas.read_fwf, 6, 1, 5, parse_dates, 1
pandas.tools.plotting.scatter_matrix, 6, 1, 2, figsize, 3
pandas.Categorical.from_codes, 6, 3, 3, categories, 1
pandas.isna, 7, 1, 7, , 
pandas.rolling_std, 7, 2, 5, window, 3
pandas.ols, 8, 2, 7, y, 8
pandas.read_clipboard, 9, 0, 6, header, 2
pandas.io.data.get_data_yahoo, 10, 3, 4, start, 3
pandas.MultiIndex.from_arrays, 11, 2, 6, names, 6
pandas.read_sql_table, 11, 2, 9, table_name, 1
pandas.DataFrame.from_items, 12, 1, 11, columns, 1
pandas.PeriodIndex, 12, 2, 8, freq, 8
pandas.Panel, 12, 1, 12, , 
pandas.value_counts, 13, 1, 11, sort, 2
pandas, 13, 0, 13, , 
pandas.ExcelFile, 13, 1, 13, , 
pandas.scatter_matrix, 14, 4, 7, diagonal, 13
pandas.read_parquet, 14, 1, 14, , 
pandas.factorize, 14, 1, 14, , 
pandas.ExcelWriter, 15, 2, 9, engine, 9
pandas.io.data.DataReader, 16, 4, 9, start, 3
pandas.plotting.scatter_matrix, 17, 7, 7, figsize, 15
pandas.period_range, 18, 3, 18, freq, 18
pandas.read_feather, 18, 1, 18, , 
pandas.eval, 21, 1, 21, , 
pandas.unique, 22, 1, 22, , 
pandas.io.sql.read_sql, 23, 2, 23, , 
pandas.Categorical, 24, 1, 12, categories, 12
pandas.ewma, 25, 2, 25, span, 17
pandas.notnull, 28, 1, 28, , 
pandas.Index, 29, 1, 21, name, 5
pandas.rolling_mean, 31, 2, 25, window, 9
pandas.qcut, 35, 2, 21, labels, 11
pandas.read_html, 35, 1, 20, header, 8
pandas.Period, 35, 1, 25, freq, 9
pandas.MultiIndex.from_tuples, 39, 1, 26, names, 13
pandas.DateOffset, 40, 2, 31, days, 34
pandas.to_numeric, 45, 1, 30, errors, 14
pandas.datetime, 51, 3, 40, tzinfo, 10
pandas.option_context, 53, 2, 52, , 
pandas.melt, 58, 3, 19, id_vars, 53
pandas.Timedelta, 62, 1, 47, days, 5
pandas.MultiIndex.from_product, 66, 1, 33, names, 33
pandas.DataFrame.from_csv, 70, 1, 34, sep, 25
pandas.isnull, 72, 1, 72, , 
pandas.read_hdf, 72, 2, 63, key, 17
pandas.HDFStore, 75, 1, 67, mode, 2
pandas.DatetimeIndex, 87, 1, 74, start, 13
pandas.DataFrame.from_records, 105, 2, 57, columns, 53
pandas.DataFrame.from_dict, 123, 2, 63, orient, 66
pandas.pivot_table, 124, 4, 63, index, 121
pandas.read_json, 133, 1, 100, orient, 21
pandas.read_pickle, 139, 1, 139, , 
pandas.crosstab, 153, 2, 102, margins, 36
pandas.Timestamp, 171, 1, 97, tz, 66
pandas.cut, 175, 3, 77, labels, 142
pandas.read_sql, 176, 2, 159, con, 19
pandas.read_excel, 185, 1, 89, header, 35
pandas.date_range, 196, 3, 126, freq, 132
pandas.read_table, 199, 2, 77, sep, 77
pandas.read_sql_query, 206, 2, 191, con, 11
pandas.set_option, 330, 2, 329, , 
pandas.to_datetime, 403, 1, 356, unit, 25
pandas.get_dummies, 434, 2, 218, prefix, 208
pandas.merge, 667, 4, 260, how, 371
pandas.Series, 1520, 1, 799, index, 558
pandas.concat, 1581, 2, 911, axis, 813
pandas.DataFrame, 5592, 1, 2982, columns, 2077
pandas.read_csv, 6152, 1, 3344, index_col, 903
