function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
pyarrow.localfs.read_parquet, 3, 2, 3, schema, 1
pyarrow.get_tensor_size, 3, 1, 3, , 
pyarrow.plasma.tf_plasma_op.tensor_to_plasma, 3, 3, 3, plasma_store_socket_name, 3
pyarrow.plasma.tf_plasma_op.plasma_to_tensor, 3, 3, 3, dtype, 3
pyarrow.plasma.build_plasma_tensorflow_op, 3, 0, 3, , 
pyarrow.deserialize_from, 3, 3, 2, context, 1
pyarrow.types.is_signed_integer, 3, 1, 3, , 
pyarrow.types.is_dictionary, 3, 1, 3, , 
pyarrow.types.is_nested, 3, 1, 3, , 
pyarrow.types.is_integer_value, 3, 1, 3, , 
pyarrow.filesystem.LocalFileSystem.get_instance, 3, 0, 3, , 
pyarrow.hdfs.HadoopFileSystem, 3, 1, 3, null, 3
pyarrow.filesystem.S3FSWrapper, 3, 1, 3, , 
pyarrow.register_default_serialization_handlers, 3, 1, 3, , 
pyarrow.types.is_list, 4, 1, 4, , 
pyarrow.types.is_struct, 4, 1, 4, , 
pyarrow.types.is_time, 4, 1, 4, , 
pyarrow.types.is_string, 4, 1, 4, , 
pyarrow.total_allocated_bytes, 4, 0, 4, , 
pyarrow.StringArray.from_buffers, 4, 6, 3, , 
pyarrow.create_memory_map, 4, 2, 4, , 
pyarrow.plasma.buffers_equal, 4, 2, 4, , 
pyarrow.write_tensor, 4, 2, 4, , 
pyarrow.types.is_float_value, 4, 1, 4, , 
pyarrow.deserialize_pandas, 5, 1, 4, use_threads, 1
pyarrow.MockOutputStream, 5, 0, 5, , 
pyarrow.types.is_date, 5, 1, 5, , 
pyarrow.dictionary, 5, 2, 4, ordered, 1
pyarrow.RecordBatchFileWriter, 5, 2, 5, , 
pyarrow.parquet.read_pandas, 5, 1, 4, memory_map, 1
pyarrow.parquet.ParquetDatasetPiece, 5, 1, 3, row_group, 2
pyarrow.serialize_to, 5, 2, 3, context, 1
pyarrow.types.is_boolean_value, 5, 1, 5, , 
pyarrow.ListArray.from_arrays, 6, 2, 6, , 
pyarrow.serialize_pandas, 6, 1, 3, preserve_index, 2
pyarrow.Array.from_buffers, 6, 4, 3, offset, 2
pyarrow.CompressedInputStream, 6, 2, 6, , 
pyarrow.parquet.write_metadata, 6, 2, 6, , 
pyarrow.parquet.write_to_dataset, 7, 3, 4, partition_cols, 3
pyarrow.parquet.read_metadata, 7, 1, 7, , 
pyarrow.Table.from_pydict, 7, 1, 4, metadata, 2
pyarrow.allocate_buffer, 8, 1, 6, resizable, 2
pyarrow.ipc.open_file, 8, 1, 8, , 
pyarrow.types.is_floating, 8, 1, 8, , 
pyarrow.types.is_timestamp, 8, 1, 8, , 
pyarrow.StructArray.from_arrays, 9, 2, 8, names, 2
pyarrow.FixedSizeBufferWriter, 9, 1, 9, , 
pyarrow.types.is_integer, 9, 1, 9, , 
pyarrow.concat_tables, 9, 1, 9, , 
pyarrow.plasma.start_plasma_store, 10, 1, 7, plasma_store_memory, 8
pyarrow.ipc.open_stream, 10, 1, 10, , 
pyarrow.union, 10, 2, 10, mode, 8
pyarrow.OSFile, 10, 2, 9, mode, 8
pyarrow.hdfs.connect, 11, 0, 5, host, 5
pyarrow.from_numpy_dtype, 11, 1, 11, , 
pyarrow.gandiva.make_filter, 11, 2, 11, , 
pyarrow.output_stream, 11, 2, 6, null, 4
pyarrow.uint64, 12, 0, 12, , 
pyarrow.float16, 12, 0, 12, , 
pyarrow.date64, 12, 0, 12, , 
pyarrow.RecordBatchStreamReader, 13, 1, 13, , 
pyarrow.uint32, 13, 0, 13, , 
pyarrow.Array.from_pandas, 13, 2, 7, type, 11
pyarrow.Column.from_array, 13, 2, 13, , 
pyarrow.gandiva.TreeExprBuilder, 13, 0, 13, , 
pyarrow.serialize, 13, 2, 11, context, 5
pyarrow.null, 14, 0, 14, , 
pyarrow.memory_map, 14, 2, 11, mode, 7
pyarrow.date32, 15, 0, 15, , 
pyarrow.Tensor.from_numpy, 15, 1, 15, , 
pyarrow.register_torch_serialization_handlers, 15, 1, 15, , 
pyarrow.time32, 17, 1, 17, , 
pyarrow.time64, 17, 1, 17, , 
pyarrow.PythonFile, 17, 2, 9, mode, 9
pyarrow.uint8, 18, 0, 18, , 
pyarrow.uint16, 18, 0, 18, , 
pyarrow.column, 18, 2, 18, , 
pyarrow.DictionaryArray.from_arrays, 19, 2, 14, mask, 2
pyarrow.int8, 19, 0, 19, , 
pyarrow.parquet.ParquetWriter, 21, 3, 7, compression, 6
pyarrow.decimal128, 21, 2, 20, precision, 7
pyarrow.float32, 21, 0, 21, , 
pyarrow.default_serialization_context, 23, 0, 23, , 
pyarrow.RecordBatchStreamWriter, 23, 2, 23, schema, 2
pyarrow.BufferReader, 23, 1, 23, , 
pyarrow.int16, 24, 0, 24, , 
pyarrow.RecordBatch.from_pandas, 25, 1, 17, preserve_index, 7
pyarrow.int64, 25, 0, 25, , 
pyarrow.float64, 25, 0, 25, , 
pyarrow.parquet.read_table, 25, 1, 22, columns, 2
pyarrow.SerializationContext, 25, 0, 25, , 
pyarrow.bool_, 30, 0, 30, , 
pyarrow.struct, 30, 1, 30, , 
pyarrow.parquet.write_table, 30, 2, 20, compression, 7
pyarrow.input_stream, 30, 1, 15, buffer_size, 9
pyarrow.Table.from_batches, 31, 1, 27, , 
pyarrow.BufferOutputStream, 31, 0, 31, , 
pyarrow.py_buffer, 31, 1, 31, , 
pyarrow.list_, 34, 1, 34, , 
pyarrow.int32, 36, 0, 36, , 
pyarrow.RecordBatch.from_arrays, 36, 2, 35, names, 5
pyarrow.parquet.ParquetFile, 37, 1, 35, metadata, 2
pyarrow.parquet.ParquetDataset, 38, 2, 16, filesystem, 22
pyarrow.binary, 38, 0, 25, length, 1
pyarrow.deserialize, 39, 1, 30, context, 3
pyarrow.string, 45, 0, 45, , 
pyarrow.chunked_array, 50, 1, 43, type, 7
pyarrow.timestamp, 54, 1, 40, tz, 13
pyarrow.plasma.ObjectID, 79, 1, 79, , 
pyarrow.field, 105, 2, 66, nullable, 25
pyarrow.schema, 111, 1, 98, metadata, 11
pyarrow.Table.from_arrays, 112, 2, 104, names, 58
pyarrow.plasma.connect, 128, 3, 114, num_retries, 1
pyarrow.Table.from_pandas, 160, 1, 92, preserve_index, 47
pyarrow.array, 580, 2, 289, type, 277
