function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
scipy.linalg._interpolative.idd_id2svd, 1, 3, 1, , 
scipy.linalg._interpolative.idd_snorm, 1, 5, 1, , 
scipy.linalg._interpolative.idd_diffsnorm, 1, 7, 1, , 
scipy.linalg._interpolative.iddr_svd, 1, 2, 1, , 
scipy.linalg._interpolative.iddp_svd, 1, 2, 1, , 
scipy.linalg._interpolative.iddp_aid, 1, 4, 1, , 
scipy.linalg._interpolative.idd_estrank, 1, 4, 1, , 
scipy.linalg._interpolative.iddp_asvd, 1, 4, 1, , 
scipy.linalg._interpolative.iddp_rid, 1, 5, 1, , 
scipy.linalg._interpolative.idd_findrank, 1, 4, 1, , 
scipy.linalg._interpolative.iddp_rsvd, 1, 5, 1, , 
scipy.linalg._interpolative.iddr_aid, 1, 3, 1, , 
scipy.linalg._interpolative.iddr_aidi, 1, 3, 1, , 
scipy.linalg._interpolative.iddr_asvd, 1, 3, 1, , 
scipy.linalg._interpolative.iddr_rid, 1, 4, 1, , 
scipy.linalg._interpolative.iddr_rsvd, 1, 5, 1, , 
scipy.linalg._interpolative.idz_frm, 1, 3, 1, , 
scipy.linalg._interpolative.idz_sfrm, 1, 4, 1, , 
scipy.linalg._interpolative.idz_sfrmi, 1, 2, 1, , 
scipy.linalg._interpolative.idzp_id, 1, 2, 1, , 
scipy.linalg._interpolative.idzr_id, 1, 2, 1, , 
scipy.linalg._interpolative.idz_reconid, 1, 3, 1, , 
scipy.linalg._interpolative.idz_reconint, 1, 2, 1, , 
scipy.linalg._interpolative.idz_copycols, 1, 3, 1, , 
scipy.linalg._interpolative.idz_id2svd, 1, 3, 1, , 
scipy.linalg._interpolative.idz_snorm, 1, 5, 1, , 
scipy.linalg._interpolative.idz_diffsnorm, 1, 7, 1, , 
scipy.linalg._interpolative.idzr_svd, 1, 2, 1, , 
scipy.linalg._interpolative.idzp_svd, 1, 2, 1, , 
scipy.linalg._interpolative.idzp_aid, 1, 4, 1, , 
scipy.linalg._interpolative.idz_estrank, 1, 4, 1, , 
scipy.linalg._interpolative.idzp_asvd, 1, 4, 1, , 
scipy.linalg._interpolative.idzp_rid, 1, 5, 1, , 
scipy.linalg._interpolative.idz_findrank, 1, 4, 1, , 
scipy.linalg._interpolative.idzp_rsvd, 1, 5, 1, , 
scipy.linalg._interpolative.idzr_aid, 1, 3, 1, , 
scipy.linalg._interpolative.idzr_aidi, 1, 3, 1, , 
scipy.linalg._interpolative.idzr_asvd, 1, 3, 1, , 
scipy.linalg._interpolative.idzr_rid, 1, 4, 1, , 
scipy.linalg._interpolative.idzr_rsvd, 1, 5, 1, , 
scipy.linalg._matfuncs_inv_ssq._fractional_matrix_power, 1, 2, 1, , 
scipy.linalg._matfuncs_inv_ssq._logm, 1, 1, 1, , 
scipy.linalg._decomp_update._form_qTu, 1, 2, 1, , 
scipy.optimize.linesearch.scalar_search_wolfe1, 1, 5, 1, , 
scipy.optimize.linesearch.scalar_search_wolfe2, 1, 5, 1, , 
scipy.optimize.linesearch.line_search_wolfe1, 1, 8, 1, amax, 1
scipy.optimize.linesearch.line_search_armijo, 1, 5, 1, , 
scipy.signal.bsplines.cspline1d, 1, 1, 1, , 
scipy.signal.bsplines.qspline1d, 1, 1, 1, , 
scipy._lib.six.zip, 1, 2, 1, , 
scipy.spatial._spherical_voronoi.calc_circumcenters, 1, 1, 1, , 
scipy.special._ufuncs.expm1, 1, 1, 1, , 
scipy.special.hyp0f1, 1, 2, 1, , 
scipy.special.ellipj, 1, 2, 1, , 
scipy.special.orthogonal.eval_jacobi, 1, 4, 1, , 
scipy.special.orthogonal.eval_sh_jacobi, 1, 4, 1, , 
scipy.special.orthogonal._roots_hermite_asy, 1, 1, 1, , 
scipy.special.orthogonal.legendre, 1, 1, 1, , 
scipy.special.orthogonal.laguerre, 1, 1, 1, , 
scipy.special.orthogonal.eval_genlaguerre, 1, 3, 1, , 
scipy.special.orthogonal.eval_hermite, 1, 2, 1, , 
scipy.special.loggamma, 1, 1, 1, , 
scipy.special._ufuncs._smirnovp, 1, 2, 1, , 
scipy.special._ufuncs._smirnovc, 1, 2, 1, , 
scipy.special.smirnov, 1, 2, 1, , 
scipy.special._ufuncs._smirnovci, 1, 2, 1, , 
scipy.special.smirnovi, 1, 2, 1, , 
scipy.special._ufuncs._kolmogp, 1, 1, 1, , 
scipy.special._ufuncs._kolmogc, 1, 1, 1, , 
scipy.special._ufuncs._kolmogci, 1, 1, 1, , 
scipy.special.kolmogi, 1, 1, 1, , 
scipy.special.btdtri, 1, 3, 1, , 
scipy.special.chdtr, 1, 2, 1, , 
scipy.special.fdtri, 1, 3, 1, , 
scipy.special.inv_boxcox1p, 1, 2, 1, , 
scipy.special.inv_boxcox, 1, 2, 1, , 
scipy.special.k1e, 1, 1, 1, , 
scipy.special.chndtrix, 1, 3, 1, , 
scipy.special.assoc_laguerre, 1, 3, 1, , 
scipy.special.ncfdtr, 1, 4, 1, , 
scipy.special.ncfdtri, 1, 4, 1, , 
scipy.special.nctdtr, 1, 3, 1, , 
scipy.special.nctdtrit, 1, 3, 1, , 
scipy.special.chndtr, 1, 3, 1, , 
scipy.special.tklmbda, 1, 2, 1, , 
scipy.stats.bradford.cdf, 1, 2, 1, , 
scipy.stats.bradford.ppf, 1, 2, 1, , 
scipy.stats.norminvgauss.cdf, 1, 3, 1, a, 1
scipy.stats.norminvgauss.pdf, 1, 3, 1, a, 1
scipy.stats.norminvgauss.ppf, 1, 3, 1, , 
scipy.stats.geom.logcdf, 1, 2, 1, , 
scipy.stats.geom.ppf, 1, 2, 1, , 
scipy.stats.planck.sf, 1, 2, 1, , 
scipy.stats.planck.logsf, 1, 2, 1, , 
scipy.stats.halfnorm.pdf, 1, 2, 1, scale, 1
scipy.stats.truncnorm.stats, 1, 3, 1, moments, 1
scipy.stats.logistic.sf, 1, 1, 1, , 
scipy.stats.logistic.isf, 1, 1, 1, , 
scipy.stats.logser.mean, 1, 1, 1, , 
scipy.stats.pareto.sf, 1, 4, 1, loc, 1
scipy.stats.genpareto._get_support, 1, 1, 1, , 
scipy.stats.genpareto.logsf, 1, 4, 1, , 
scipy.stats.gumbel_r.cdf, 1, 1, 1, , 
scipy.stats.kappa4, 1, 2, 1, , 
scipy.stats.poisson.interval, 1, 2, 1, , 
scipy.stats.invgamma.cdf, 1, 2, 1, , 
scipy.stats.invgamma.ppf, 1, 2, 1, , 
scipy.stats.invgamma.sf, 1, 2, 1, , 
scipy.stats.invgamma.isf, 1, 2, 1, , 
scipy.stats.skewnorm.sf, 1, 2, 1, , 
scipy.stats.genexpon.pdf, 1, 4, 1, , 
scipy.stats.gumbel_l.cdf, 1, 1, 1, , 
scipy.stats.gumbel_l.ppf, 1, 1, 1, , 
scipy.stats.gumbel_l.logcdf, 1, 1, 1, , 
scipy.stats.gumbel_l.logsf, 1, 1, 1, , 
scipy.stats.gumbel_l.sf, 1, 1, 1, , 
scipy.stats.gumbel_l.isf, 1, 1, 1, , 
scipy.stats.levy_stable.cdf, 1, 5, 1, loc, 1
scipy.stats.levy_stable.stats, 1, 5, 1, loc, 1
scipy.stats.gamma.expect, 1, 7, 1, ub, 1
scipy.stats.randint.expect, 1, 2, 1, , 
scipy.stats.poisson.moment, 1, 2, 1, , 
scipy.stats.rice.stats, 1, 2, 1, moments, 1
scipy.stats.erlang.fit, 1, 2, 1, f0, 1
scipy.stats.rayleigh.logpdf, 1, 1, 1, , 
scipy.stats.rayleigh.logsf, 1, 1, 1, , 
scipy.stats.weibull_min.logcdf, 1, 3, 1, scale, 1
scipy.stats.weibull_max.pdf, 1, 3, 1, scale, 1
scipy.stats.weibull_max.logpdf, 1, 3, 1, scale, 1
scipy.stats.weibull_max.cdf, 1, 3, 1, scale, 1
scipy.stats.weibull_max.logcdf, 1, 3, 1, scale, 1
scipy.stats._continuous_distns.gamma_gen, 1, 1, 1, name, 1
scipy.stats.powerlaw.logpdf, 1, 2, 1, , 
scipy.stats.exponpow.pdf, 1, 2, 1, , 
scipy.stats.gengamma.pdf, 1, 3, 1, , 
scipy.stats.levy.cdf, 1, 1, 1, , 
scipy.stats.levy.ppf, 1, 1, 1, , 
scipy.stats.ncx2._cdfvec, 1, 3, 1, , 
scipy.stats.ncx2.logpdf, 1, 3, 1, , 
scipy.stats.lomax.ppf, 1, 2, 1, , 
scipy.stats.gompertz.ppf, 1, 2, 1, , 
scipy.stats.truncexpon.ppf, 1, 2, 1, , 
scipy.stats.rayleigh.isf, 1, 2, 1, , 
scipy.stats.genextreme.pdf, 1, 2, 1, , 
scipy.stats.genextreme.ppf, 1, 2, 1, , 
scipy.stats.genextreme.logpdf, 1, 2, 1, , 
scipy.stats.burr12.ppf, 1, 3, 1, , 
scipy.stats.mstats.pointbiserialr, 1, 2, 1, , 
scipy.stats.mstats.kurtosistest, 1, 1, 1, , 
scipy.stats.mstats.mannwhitneyu, 1, 2, 1, , 
scipy.stats.mstats.kruskal, 1, 2, 1, , 
scipy.stats.mstats.describe, 1, 1, 1, , 
scipy.stats.mstats.skewtest, 1, 1, 1, , 
scipy.stats.mstats.idealfourths, 1, 1, 1, , 
scipy.stats.mstats.mquantiles_cimj, 1, 1, 1, , 
scipy.stats.tmin, 1, 2, 1, nan_policy, 1
scipy.stats.tsem, 1, 3, 1, inclusive, 1
scipy.stats.mstats_basic.kendalltau, 1, 2, 1, , 
scipy.stats.friedmanchisquare, 1, 1, 1, , 
scipy.stats.pointbiserialr, 1, 2, 1, , 
scipy.stats.matrix_normal.logpdf, 1, 4, 1, , 
scipy.stats.distributions.truncnorm.logpdf, 1, 5, 1, loc, 1
scipy.stats.distributions.invgamma.logpdf, 1, 3, 1, scale, 1
scipy.stats.distributions.norm.pdf, 1, 3, 1, loc, 1
scipy.stats.triang.rvs, 1, 4, 1, c, 1
scipy.stats.matrix_normal.rvs, 1, 4, 1, colcov, 1
scipy.stats.gumbel_r.rvs, 1, 3, 1, loc, 1
scipy.stats.logistic.rvs, 1, 3, 1, loc, 1
scipy.stats.kde.mvn.mvndst, 1, 7, 1, releps, 1
scipy.empty_like, 1, 1, 1, , 
scipy.sort_complex, 1, 1, 1, , 
scipy.optimize.BFGS, 1, 1, 1, exception_strategy, 1
scipy.interpolate.pade, 1, 2, 1, , 
scipy.sparse.csc.csc_matrix, 1, 1, 1, , 
scipy.sparse.csr.csr_matrix, 1, 2, 1, shape, 1
scipy.ndimage.filters.maximum_filter1d, 1, 5, 1, origin, 1
scipy.special.huber, 1, 2, 1, , 
scipy.stats.stats.mode, 1, 2, 1, , 
scipy.stats.stats.ModeResult, 1, 2, 1, , 
scipy.random.random_sample, 1, 1, 1, size, 1
scipy.signal.order_filter, 1, 3, 1, , 
scipy.linalg.lapack.dgecon, 1, 2, 1, , 
scipy.stats.gamma.sf, 1, 3, 1, scale, 1
scipy.sparse.csr_matrix.eliminate_zeros, 1, 1, 1, , 
scipy.fix, 1, 1, 1, , 
scipy.linalg.cosm, 1, 1, 1, , 
scipy.linalg.sinm, 1, 1, 1, , 
scipy.cluster.hierarchy.distance.pdist, 1, 1, 1, , 
scipy.io.wavfile._read_riff_chunk, 1, 1, 1, , 
scipy.stats.invgauss.logpdf, 1, 3, 1, scale, 1
scipy.radians, 1, 1, 1, , 
scipy.signal.tf2ss, 1, 2, 1, , 
scipy.signal.dlsim, 1, 4, 1, , 
scipy.stats.stats.ks_2samp, 1, 2, 1, , 
scipy.linalg.basic.lstsq, 1, 2, 1, , 
scipy.spatial.ckdtree.cKDTree, 1, 2, 1, boxsize, 1
scipy.special.factorial2, 1, 1, 1, , 
scipy.special.sph_in, 1, 2, 1, , 
scipy.linalg.blas.dgemm, 1, 3, 1, , 
scipy.special.jn_zeros, 1, 2, 1, , 
scipy.stats.triang.ppf, 1, 4, 1, c, 1
scipy.sparse.sputils.upcast, 1, 3, 1, , 
scipy.union1d, 1, 2, 1, , 
scipy.stats.poisson.sf, 1, 2, 1, , 
scipy.sparse.nonzero, 1, 0, 1, , 
scipy.fftpack.ifftn, 1, 3, 1, shape, 1
scipy.spatial.SphericalVoronoi, 1, 1, 1, , 
scipy.linalg.lapack.dgesvd, 1, 2, 1, , 
scipy.linalg.expm2, 1, 1, 1, , 
scipy.sparse.csr_matrix.todense, 1, 1, 1, , 
scipy.rollaxis, 1, 3, 1, , 
scipy.ifft, 1, 3, 1, axis, 1
scipy.special.hermitenorm, 1, 1, 1, , 
scipy.signal.cheby2, 1, 6, 1, output, 1
scipy.signal.ellip, 1, 6, 1, output, 1
scipy.stats.distributions.rv_frozen, 1, 3, 1, null, 1
scipy.signal.blackman, 1, 2, 1, , 
scipy.signal.zpk2ss, 1, 3, 1, , 
scipy.signal.chebwin, 1, 2, 1, , 
scipy.linalg.fblas.dgemm, 1, 4, 1, a, 1
scipy.linalg.fblas.dgemv, 1, 3, 1, a, 1
scipy.stats.distributions.beta, 1, 2, 1, , 
scipy.optimize.minpack.fsolve, 1, 3, 1, args, 1
scipy.signal.unique_roots, 1, 2, 1, rtype, 1
scipy.optimize.rosen, 1, 1, 1, , 
scipy.stats.invgamma.logpdf, 1, 3, 1, a, 1
scipy.sparse.coo_matrix.multiply, 1, 2, 1, , 
scipy.hsplit, 1, 2, 1, , 
scipy.ndimage.measurements.maximum_position, 1, 1, 1, , 
scipy.random.RandomState, 1, 1, 1, seed, 1
scipy.integrate.newton_cotes, 1, 1, 1, , 
scipy.ndimage.labeled_comprehension, 1, 6, 1, , 
scipy.nanstd, 1, 2, 1, axis, 1
scipy.stats.laplace.ppf, 1, 1, 1, , 
scipy.linalg.interface.aslinearoperator, 1, 1, 1, , 
scipy.linalg.bicgstab, 1, 5, 1, tol, 1
scipy.stats.exponweib.fit, 1, 3, 1, floc, 1
scipy.ma.array, 1, 2, 1, mask, 1
scipy.finfo, 1, 1, 1, , 
scipy.histogramdd, 1, 4, 1, range, 1
scipy.stats.triang, 1, 3, 1, loc, 1
scipy.test, 1, 0, 1, , 
scipy.sparse.linalg.interface.MatrixLinearOperator, 1, 1, 1, , 
scipy.nanmin, 1, 1, 1, , 
scipy.round_, 1, 1, 1, , 
scipy.interpolate.Akima1DInterpolator, 1, 2, 1, , 
scipy.ndimage.measurements.extrema, 1, 1, 1, , 
scipy.stats.expon.logcdf, 1, 2, 1, scale, 1
scipy.stats.gamma.logcdf, 1, 3, 1, a, 1
scipy.stats.uniform.logpdf, 1, 3, 1, loc, 1
scipy.stats.uniform.logcdf, 1, 3, 1, loc, 1
scipy.stats.uniform.ppf, 1, 3, 1, loc, 1
scipy.stats.poisson.logcdf, 1, 2, 1, mu, 1
scipy.stats.binom.logcdf, 1, 3, 1, n, 1
scipy.stats.ppf, 1, 3, 1, n, 1
scipy.interpolate.bisplrep, 1, 6, 1, s, 1
scipy.signal.wavelets.daub, 1, 1, 1, , 
scipy.linalg.diagsvd, 1, 3, 1, , 
scipy.linalg.qz, 1, 3, 1, output, 1
scipy.stats.distributions.norm.cdf, 1, 3, 1, loc, 1
scipy.stats.bernoulli.pdf, 1, 3, 1, loc, 1
scipy.stats.bernoulli.pmf, 1, 2, 1, loc, 1
scipy.scores, 1, 5, 1, logpred, 1
scipy.ensemble_hypers, 1, 2, 1, start, 1
scipy.find_MAP, 1, 5, 1, start, 1
scipy.plot, 1, 1, 1, , 
scipy.plot_model, 1, 1, 1, , 
scipy.set_params, 1, 1, 1, , 
scipy.linalg.matfuncs.expm, 1, 1, 1, , 
scipy.odr.odrpack.RealData, 1, 2, 1, , 
scipy.interpolate.BSpline, 1, 1, 1, , 
scipy.stats.distributions.binom, 1, 2, 1, , 
scipy.ndimage.filters.prewitt, 1, 2, 1, axis, 1
scipy.minimum.accumulate, 1, 2, 1, axis, 1
scipy.expand_dims, 1, 2, 1, , 
scipy.divmod, 1, 2, 1, , 
scipy.broadcast_to, 1, 2, 1, shape, 1
scipy.rot90, 1, 1, 1, , 
scipy.spatial.distance.correlation, 1, 2, 1, , 
scipy.signal.windows.hann, 1, 1, 1, , 
scipy.spatial.distance, 1, 2, 1, , 
scipy.linalg.rq, 1, 1, 1, , 
scipy.spatial.procrustes, 1, 2, 1, , 
scipy.int32, 1, 1, 1, , 
scipy.E2.sum, 1, 1, 1, axis, 1
scipy.sparse.lil_matrix.transpose, 1, 1, 1, , 
scipy.ndimage.filters.append, 1, 1, 1, , 
scipy.stats.stats.kurtosis, 1, 2, 1, fisher, 1
scipy.fftpack._fftpack.destroy_zfft_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_zfftnd_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_drfft_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_cfft_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_cfftnd_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_rfft_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_ddct2_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_ddct1_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_dct2_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_dct1_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_ddst2_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_ddst1_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_dst2_cache, 1, 0, 1, , 
scipy.fftpack._fftpack.destroy_dst1_cache, 1, 0, 1, , 
scipy.fftpack.convolve.destroy_convolve_cache, 1, 0, 1, , 
scipy.stats.chi.rvs, 1, 2, 1, size, 1
scipy.signal.bilinear, 1, 3, 1, , 
scipy.issubdtype, 1, 2, 1, , 
scipy.minimize, 1, 2, 1, , 
scipy.stats.rayleigh, 1, 2, 1, loc, 1
scipy.stats.exponweib, 1, 3, 1, scale, 1
scipy.interpolate.splint, 1, 3, 1, , 
scipy.intersect1d, 1, 2, 1, , 
scipy.stats.distributions.norm.rvs, 1, 0, 1, , 
scipy.random.multinomial, 1, 2, 1, , 
scipy.set_visible, 1, 1, 1, , 
scipy.stats.uniform.stats, 1, 1, 1, moments, 1
scipy.stats.bernoulli.stats, 1, 2, 1, moments, 1
scipy.stats.geom.stats, 1, 2, 1, moments, 1
scipy.stats.binom.stats, 1, 3, 1, moments, 1
scipy.stats.nbinom.stats, 1, 3, 1, moments, 1
scipy.stats.norm.stats, 1, 3, 1, moments, 1
scipy.misc.factorial2, 1, 1, 1, , 
scipy.misc.common.comb, 1, 2, 1, , 
scipy.spatial.distance.minkowski, 1, 3, 1, p, 1
scipy.special.i1e, 1, 2, 1, dtype, 1
scipy.random.standard_t, 1, 2, 1, df, 1
scipy.linalg.blas.drotg, 1, 2, 1, , 
scipy.linalg.blas.zrotg, 1, 2, 1, , 
scipy.stats.wald, 1, 0, 1, , 
scipy.interpolate._bsplines.make_interp_spline, 1, 4, 1, axis, 1
scipy.sparse.linalg.isolve.bicgstab, 1, 2, 1, , 
scipy.linalg.lapack.dpotri, 1, 2, 1, lower, 1
scipy.linalg.lapack.dposv, 1, 4, 1, overwrite_a, 1
scipy.sparse.linalg.eigen.eigsh, 1, 2, 1, k, 1
scipy.stats.lognorm.interval, 1, 4, 1, loc, 1
scipy.stats.gamma.interval, 1, 4, 1, loc, 1
scipy.special.kvp, 1, 3, 1, n, 1
scipy.digitize, 1, 2, 1, , 
scipy.signal.signaltools.detrend, 1, 2, 1, type, 1
scipy.stats.distributions.f.ppf, 1, 3, 1, , 
scipy.signal.square, 1, 1, 1, , 
scipy.signal.blackmanharris, 1, 1, 1, , 
scipy.fftpack.dst, 1, 5, 1, , 
scipy.fftpack.idst, 1, 5, 1, , 
scipy.special.orthogonal.h_roots, 1, 1, 1, , 
scipy.special.orthogonal.j_roots, 1, 3, 1, , 
scipy.special.orthogonal.la_roots, 1, 2, 1, , 
scipy.special.orthogonal.p_roots, 1, 1, 1, , 
scipy.interpolate.interpolate.interp1d, 1, 3, 1, kind, 1
scipy.stats._tukeylambda_stats.tukeylambda_variance, 1, 1, 1, , 
scipy.stats._tukeylambda_stats.tukeylambda_kurtosis, 1, 1, 1, , 
scipy.sparse.sparsetools.csr_scale_rows, 1, 6, 1, , 
scipy.ndimage.interpolation.spline_filter, 1, 1, 1, , 
scipy.io.idl.readsav, 1, 1, 1, , 
scipy.set_printoptions, 1, 3, 1, precision, 1
scipy.special.ivp, 1, 3, 1, , 
scipy.special.y0, 1, 1, 1, , 
scipy.special.sh_legendre, 1, 1, 1, , 
scipy.special.sph_jn, 1, 2, 1, , 
scipy.integrate.quadrature, 1, 7, 1, tol, 1
scipy.random.binomial, 1, 2, 1, , 
scipy.random.gamma, 1, 2, 1, , 
scipy.ndimage.filters.rank_filter, 1, 5, 1, cval, 1
scipy.signal.sosfilt_zi, 1, 1, 1, , 
scipy.signal.windows.gaussian, 1, 2, 1, std, 1
scipy.stats.lognorm.nnlf, 1, 2, 1, , 
scipy.spatial.Delaunay.__init__, 1, 5, 1, furthest_site, 1
scipy.linalg.eigvals_banded, 1, 3, 1, select, 1
scipy.signal.cosine, 1, 1, 1, , 
scipy.signal.findfreqs, 1, 2, 1, , 
scipy.sparse.construct.csc_matrix, 1, 1, 1, , 
scipy.sparse.diag, 1, 1, 1, , 
scipy.linalg._matfuncs_inv_ssq.fractional_matrix_power, 1, 2, 1, , 
scipy.linalg._matfuncs_inv_ssq.logm, 1, 1, 1, , 
scipy.sparse.solve, 1, 2, 1, , 
scipy.special._ufuncs.hyp1f2, 1, 4, 1, , 
scipy.special._ufuncs.hyp2f0, 1, 4, 1, , 
scipy.special._ufuncs.ncfdtridfd, 1, 4, 1, , 
scipy.special._ufuncs.ncfdtridfn, 1, 4, 1, , 
scipy.special._ufuncs.ncfdtrinc, 1, 4, 1, , 
scipy.special._ufuncs.zeta, 1, 2, 1, , 
scipy.special.hyp1f2, 1, 4, 1, , 
scipy.special.hyp2f0, 1, 4, 1, , 
scipy.stats.ksoneisf, 1, 2, 1, , 
scipy.stats.distributions.gamma_gen, 1, 1, 1, name, 1
scipy.stats.ncx2.veccdf, 1, 3, 1, , 
scipy.stats.mstats.signaltonoise, 1, 1, 1, , 
scipy.stats.signaltonoise, 1, 1, 1, , 
scipy.weave.ext_tools.ext_module, 1, 1, 1, , 
scipy.weave.build_tools.build_extension, 1, 2, 1, verbose, 1
scipy.weave.base_info.custom_info, 1, 0, 1, , 
scipy.sparse.csr_matrix.dot, 1, 2, 1, , 
scipy.special.eval_genlaguerre, 1, 3, 1, , 
scipy.stats.pareto.logpdf, 1, 3, 1, scale, 1
scipy.stats.gumbel_r.logpdf, 1, 3, 1, loc, 1
scipy.stats.f.logpdf, 1, 3, 1, , 
scipy.stats.geom, 1, 2, 1, loc, 1
scipy.stats.halfcauchy, 1, 1, 1, scale, 1
scipy.stats.laplace, 1, 2, 1, , 
scipy.stats.weibull_min, 1, 2, 1, c, 1
scipy.signal.iirnotch, 1, 2, 1, , 
scipy.lfilter, 1, 3, 1, , 
scipy.unwrap, 1, 1, 1, , 
scipy.interpolate.BPoly.from_derivatives, 1, 3, 1, orders, 1
scipy.interpolate.PiecewisePolynomial, 1, 4, 1, orders, 1
scipy.stats.gennorm.fit, 1, 1, 1, , 
scipy.asfarray, 1, 1, 1, , 
scipy.ndindex, 1, 2, 1, , 
scipy.piecewise, 1, 3, 1, , 
scipy.diag_indices_from, 1, 1, 1, , 
scipy.io.FortranFile, 1, 2, 1, , 
scipy.integrate.romb, 1, 3, 1, show, 1
scipy.stats.distributions._norm_ppf, 1, 1, 1, , 
scipy.special.nbdtrc, 1, 3, 1, , 
scipy.io.read_array, 1, 1, 1, , 
scipy.convolve, 1, 2, 1, , 
scipy.stats.truncnorm.logpdf, 1, 5, 1, loc, 1
scipy.stats.distributions.exponweib.logpdf, 1, 4, 1, scale, 1
scipy.linalg.fblas.sgemv, 1, 3, 1, , 
scipy.special.erfi, 1, 1, 1, , 
scipy.special.dawsn, 1, 1, 1, , 
scipy._lib.six.callable, 1, 1, 1, , 
scipy.get_include, 1, 0, 1, , 
scipy.linalg.logm, 1, 1, 1, , 
scipy.signal.signaltools._next_regular, 1, 1, 1, , 
scipy.sparse.csgraph.reconstruct_path, 1, 3, 1, directed, 1
scipy.sparse.csgraph.minimum_spanning_tree, 1, 1, 1, , 
scipy.stats.f.fit, 1, 3, 1, floc, 1
scipy.stats.f.rvs, 1, 6, 1, size, 1
scipy.optimize.run, 1, 1, 1, maxiter, 1
scipy.signal.bspline, 1, 2, 1, , 
scipy.stats.t._cdf, 1, 2, 1, , 
scipy.stats.norm._cdf, 1, 1, 1, , 
scipy.sparse.spmatrix.transpose, 2, 1, 2, , 
scipy.linalg.hankel, 2, 1, 1, r, 1
scipy.linalg.hilbert, 2, 1, 2, , 
scipy.stats.anderson_ksamp, 2, 1, 1, midrank, 1
scipy.stats.gamma.cdf, 2, 4, 1, a, 2
scipy.stats.cauchy.pdf, 2, 3, 2, loc, 1
scipy.interpolate.interpnd.LinearNDInterpolator, 2, 2, 2, , 
