function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
dask.array.asanyarray, 10, 1, 10, , 
dask.array.core.asarray, 10, 1, 10, , 
dask.array.cos, 11, 1, 11, , 
dask.array.hstack, 11, 1, 11, , 
dask.array.core.normalize_chunks, 11, 2, 10, dtype, 1
dask.array.average, 11, 2, 7, weights, 8
dask.bag.from_delayed, 11, 1, 11, , 
dask.array.unique, 12, 2, 7, null, 6
dask.array.ma.masked_greater, 12, 2, 12, , 
dask.array.compress, 12, 3, 12, axis, 12
dask.array.argwhere, 12, 1, 12, , 
dask.array.insert, 12, 4, 12, axis, 12
dask.bag.read_avro, 12, 2, 8, blocksize, 8
dask.array.log, 13, 1, 13, , 
dask.array.repeat, 13, 3, 9, axis, 7
dask.array.image.imread, 13, 2, 8, imread, 4
dask.array.vstack, 14, 1, 14, , 
dask.array.linalg.svd, 14, 1, 14, , 
dask.persist, 14, 2, 5, priority, 2
dask.array.linalg.lstsq, 14, 2, 14, , 
dask.array.ma.masked_equal, 14, 2, 14, , 
dask.array.random.choice, 14, 4, 10, size, 14
dask.dataframe.read_json, 14, 3, 8, orient, 8
dask.array.percentile, 15, 2, 14, method, 1
dask.order.order, 16, 2, 9, dependencies, 3
dask.blockwise.make_blockwise_graph, 16, 8, 10, numblocks, 16
dask.array.store, 18, 2, 6, lock, 7
dask.array.random.seed, 18, 1, 18, , 
dask.array.einsum, 18, 4, 9, bar, 3
dask.dataframe.optimize, 18, 2, 18, , 
dask.dataframe.io.parquet.read_parquet, 18, 1, 17, engine, 1
dask.array.from_zarr, 19, 1, 12, component, 4
dask.array.cov, 19, 2, 10, split_every, 6
dask.dataframe.Aggregation, 19, 4, 11, , 
dask.dataframe.to_parquet, 20, 3, 9, engine, 6
dask.array.histogram, 20, 3, 16, bins, 20
dask.array.count_nonzero, 20, 1, 12, , 
dask.dataframe.merge, 20, 4, 16, right_on, 12
dask.array.dot, 21, 2, 21, , 
dask.array.indices, 21, 2, 11, chunks, 19
dask.array.corr, 21, 1, 9, min_periods, 9
dask.array.linspace, 22, 4, 10, chunks, 22
dask.array.bincount, 23, 2, 15, minlength, 19
dask.array.sum, 23, 2, 12, null, 3
dask.array.block, 26, 1, 26, , 
dask.array.linalg.lu, 28, 1, 28, , 
dask.array.sqrt, 29, 1, 29, , 
dask.threaded.get, 29, 2, 28, num_workers, 1
dask.dataframe.from_bcolz, 30, 2, 18, chunksize, 30
dask.dataframe.map_partitions, 31, 3, 19, meta, 16
dask.bag.Bag, 32, 3, 32, , 
dask.array.random.uniform, 32, 2, 32, size, 32
dask.array.exp, 33, 1, 33, , 
dask.dataframe.core.Scalar, 36, 3, 20, , 
dask.array.where, 41, 3, 30, null, 4
dask.array.stack, 41, 1, 30, axis, 11
dask.array.compute, 42, 1, 19, sync, 1
dask.dataframe.utils.assert_eq, 42, 2, 39, null, 3
dask.array.linalg.solve_triangular, 42, 2, 21, lower, 21
dask.array.linalg.solve, 42, 2, 21, sym_pos, 21
dask.delayed, 43, 1, 37, pure, 8
dask.is_dask_collection, 43, 1, 43, , 
dask.dataframe.pivot_table, 43, 4, 23, columns, 43
dask.array.zeros, 46, 2, 45, chunks, 46
dask.array.result_type, 47, 2, 43, , 
dask.array.map_blocks, 49, 5, 21, dtype, 40
dask.dataframe.from_delayed, 50, 2, 21, meta, 29
dask.dataframe.from_array, 53, 2, 29, columns, 29
dask.dataframe.repartition, 53, 2, 53, divisions, 8
dask.dataframe.demo.make_timeseries, 54, 6, 37, freq, 52
dask.bag.range, 58, 2, 58, npartitions, 58
dask.bag.read_text, 63, 1, 29, blocksize, 16
dask.dataframe.get_dummies, 70, 2, 34, columns, 14
dask.base.get_scheduler, 71, 0, 68, scheduler, 3
dask.dataframe.read_hdf, 77, 2, 46, chunksize, 24
dask.dataframe.concat, 79, 1, 37, axis, 21
dask.array.from_delayed, 84, 3, 84, dtype, 42
dask.array.blockwise, 84, 7, 38, dtype, 84
dask.get, 85, 2, 79, null, 6
dask.dataframe.from_dask_array, 85, 1, 47, columns, 24
dask.array.random.RandomState, 91, 1, 82, RandomState, 6
dask.array.asarray, 91, 1, 91, , 
dask.array.Array, 98, 4, 72, dtype, 27
dask.array.concatenate, 99, 2, 61, axis, 64
dask.array.utils.assert_eq, 99, 2, 90, equal_nan, 5
dask.array.random.normal, 119, 2, 78, chunks, 119
dask.set_options, 128, 1, 124, get, 68
dask.array.random.random, 150, 2, 147, chunks, 145
dask.compute, 151, 2, 79, scheduler, 30
dask.dataframe.DataFrame, 152, 4, 152, divisions, 4
dask.dataframe.read_parquet, 156, 3, 58, engine, 117
dask.array.arange, 217, 2, 149, chunks, 209
dask.dataframe.read_csv, 250, 2, 109, blocksize, 42
dask.bag.from_sequence, 258, 2, 176, npartitions, 165
dask.config.get, 275, 1, 237, config, 8
dask.config.set, 283, 1, 266, scheduler, 75
dask.array.ones, 551, 2, 516, chunks, 548
dask.array.from_array, 2093, 2, 1984, chunks, 1791
dask.dataframe.from_pandas, 2618, 2, 2439, npartitions, 1365
