function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
skimage.morphology.convex_hull_image, 2, 1, 2, , 
skimage.draw.line, 2, 4, 2, , 
skimage.morphology.cube, 2, 1, 2, , 
skimage.external.tifffile.imread, 2, 3, 1, pages, 2
skimage.feature.peak_local_max, 2, 4, 2, min_distance, 2
skimage.feature.blob_log, 2, 4, 1, max_sigma, 2
skimage.feature.blob_dog, 2, 4, 1, max_sigma, 2
skimage.filters.canny, 2, 2, 2, sigma, 2
skimage.filters.sobel, 2, 1, 2, , 
skimage.filters.roberts, 2, 1, 2, , 
skimage.filter.threshold_local, 2, 4, 2, method, 2
skimage.util.view_as_windows, 2, 2, 1, step, 1
skimage.draw.ellipse_perimeter, 2, 6, 1, shape, 1
skimage.morphology.binary_closing, 3, 2, 3, selem, 1
skimage.data.camera, 3, 0, 3, , 
skimage.filters.rank.gradient, 3, 2, 3, , 
skimage.morphology.black_tophat, 3, 2, 3, selem, 1
skimage.feature.match_template, 3, 3, 2, pad_input, 2
skimage.morphology.skeletonize_3d, 3, 1, 3, , 
skimage.morphology.skeletonize, 3, 1, 3, , 
skimage.feature.greycoprops, 3, 2, 3, , 
skimage.morphology.diamond, 3, 1, 3, , 
skimage.draw.circle_perimeter, 3, 3, 2, shape, 1
skimage.filters.denoise_bilateral, 3, 3, 3, sigma_spatial, 3
skimage.filters.denoise_tv_chambolle, 3, 3, 3, multichannel, 3
skimage.util.img_as_float, 4, 1, 4, , 
skimage.segmentation.slic, 4, 6, 2, n_segments, 4
skimage.data.lena, 4, 0, 4, , 
skimage.util.invert, 4, 1, 4, , 
skimage.exposure.histogram, 4, 1, 4, , 
skimage.filters.rank.otsu, 4, 3, 4, mask, 4
skimage.filters.threshold_li, 4, 1, 4, , 
skimage.filters.rank.median, 4, 2, 4, , 
skimage.color.rgb2hsv, 4, 1, 4, , 
skimage.transform.swirl, 4, 11, 4, mode, 4
skimage.morphology.binary_erosion, 4, 2, 4, selem, 1
skimage.feature.canny, 4, 3, 2, low_threshold, 2
skimage.color.lab2rgb, 4, 1, 4, , 
skimage.transform.radon, 4, 3, 4, theta, 4
skimage._shared._tempfile.temporary_file, 4, 1, 4, , 
skimage.filters.threshold_local, 5, 2, 4, method, 1
skimage.transform.hough_circle, 5, 2, 5, , 
skimage.morphology.remove_small_holes, 5, 2, 5, min_size, 1
skimage.morphology.medial_axis, 5, 1, 5, , 
skimage.feature.register_translation, 5, 3, 5, upsample_factor, 2
skimage.morphology.binary_dilation, 5, 2, 5, selem, 2
skimage.measure.compare_ssim, 6, 2, 4, win_size, 1
skimage.morphology.reconstruction, 6, 3, 5, method, 4
skimage.morphology.remove_small_objects, 6, 4, 3, connectivity, 3
skimage.segmentation.relabel_sequential, 6, 1, 6, , 
skimage.morphology.square, 6, 1, 6, , 
skimage.filters.scharr, 6, 1, 6, , 
skimage.util.random_noise, 6, 3, 5, var, 5
skimage.morphology.label, 6, 2, 5, connectivity, 3
skimage.draw.ellipse, 6, 5, 4, shape, 6
skimage.morphology.binary_opening, 7, 2, 6, selem, 3
skimage.measure.marching_cubes, 7, 3, 7, spacing, 6
skimage.feature.greycomatrix, 7, 6, 3, levels, 5
skimage.color.rgb2lab, 7, 1, 7, , 
skimage.measure.mesh_surface_area, 8, 2, 8, , 
skimage.transform.AffineTransform, 9, 4, 4, translation, 6
skimage.morphology.erosion, 9, 2, 8, selem, 4
skimage.measure.block_reduce, 9, 3, 8, func, 6
skimage.transform.rotate, 9, 4, 4, mode, 5
skimage.measure.marching_cubes_lewiner, 9, 2, 5, spacing, 3
skimage.morphology.opening, 10, 2, 9, , 
skimage.morphology.dilation, 10, 2, 9, selem, 2
skimage.img_as_ubyte, 10, 1, 9, , 
skimage.draw.polygon, 11, 3, 6, shape, 2
skimage.segmentation.mark_boundaries, 11, 4, 10, mode, 11
skimage.data.astronaut, 12, 0, 12, , 
skimage.measure.find_contours, 12, 2, 11, positive_orientation, 1
skimage.segmentation.clear_border, 13, 1, 12, labels, 2
skimage.morphology.closing, 13, 2, 13, , 
skimage.morphology.watershed, 13, 4, 4, mask, 7
skimage.color.label2rgb, 14, 3, 7, colors, 7
skimage.color.gray2rgb, 15, 1, 15, , 
skimage.transform.rescale, 16, 4, 6, preserve_range, 6
skimage.transform.SimilarityTransform, 16, 1, 16, translation, 15
skimage.morphology.ball, 17, 1, 12, dtype, 5
skimage.transform.warp, 19, 5, 6, order, 12
skimage.segmentation.find_boundaries, 19, 2, 18, mode, 17
skimage.img_as_float, 19, 1, 19, , 
skimage.img_as_bool, 20, 1, 20, , 
skimage.io.imshow, 22, 1, 22, , 
skimage.filters.threshold_otsu, 23, 1, 22, , 
skimage.color.rgb2gray, 26, 1, 26, , 
skimage.draw.circle, 28, 4, 15, shape, 15
skimage.filters.gaussian, 29, 3, 19, mode, 15
skimage.util.img_as_ubyte, 32, 1, 32, , 
skimage.morphology.disk, 32, 1, 29, dtype, 2
skimage.exposure.rescale_intensity, 33, 1, 20, in_range, 10
skimage.measure.label, 39, 1, 31, connectivity, 4
skimage.measure.regionprops, 46, 1, 38, intensity_image, 4
skimage.io.imsave, 61, 2, 60, plugin, 1
skimage.transform.resize, 117, 4, 38, order, 73
skimage.io.imread, 138, 1, 83, as_grey, 20
