function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sklearn.naive_bayes.GaussianNB, 8, 0, 8, , 
sklearn.model_selection.GridSearchCV, 8, 3, 5, scoring, 3
sklearn.grid_search.GridSearchCV, 8, 3, 5, cv, 5
sklearn.datasets.samples_generator.make_blobs, 8, 4, 8, cluster_std, 8
sklearn.neighbors.KNeighborsClassifier, 9, 1, 8, n_neighbors, 8
sklearn.linear_model.LogisticRegressionCV, 9, 0, 9, , 
sklearn.preprocessing.Imputer, 9, 1, 5, strategy, 9
sklearn.datasets.make_moons, 10, 3, 6, random_state, 9
sklearn.svm.LinearSVC, 10, 0, 5, random_state, 5
sklearn.ensemble.RandomForestRegressor, 10, 1, 3, n_estimators, 5
sklearn.metrics.confusion_matrix, 10, 2, 10, , 
sklearn.metrics.roc_auc_score, 11, 2, 11, , 
sklearn.metrics.roc_curve, 11, 2, 11, , 
sklearn.datasets.fetch_20newsgroups, 11, 5, 5, subset, 10
sklearn.cluster.KMeans, 11, 1, 6, n_clusters, 10
sklearn.feature_extraction.text.CountVectorizer, 13, 1, 7, stop_words, 6
sklearn.datasets.load_boston, 13, 0, 13, , 
sklearn.tree.DecisionTreeRegressor, 13, 1, 7, max_depth, 10
sklearn.linear_model.LinearRegression, 14, 0, 11, fit_intercept, 3
sklearn.feature_extraction.text.TfidfVectorizer, 14, 0, 5, stop_words, 4
sklearn.model_selection.cross_val_score, 15, 6, 6, scoring, 13
sklearn.datasets.load_digits, 16, 0, 12, n_class, 3
sklearn.ensemble.RandomForestClassifier, 21, 3, 7, random_state, 13
sklearn.svm.SVC, 22, 2, 15, kernel, 17
sklearn.decomposition.PCA, 23, 1, 14, n_components, 19
sklearn.linear_model.LogisticRegression, 24, 0, 8, solver, 11
sklearn.model_selection.train_test_split, 24, 4, 16, test_size, 22
sklearn.tree.DecisionTreeClassifier, 26, 0, 12, max_depth, 9
sklearn.cross_validation.train_test_split, 27, 3, 15, test_size, 17
sklearn.metrics.accuracy_score, 35, 2, 35, y_true, 5
sklearn.datasets.load_iris, 39, 0, 39, , 
sklearn.pipeline.Pipeline, 47, 1, 47, steps, 1
sklearn.pipeline.make_pipeline, 64, 2, 40, , 
