function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
scipy.stats.truncnorm.stats, 1, 3, 1, moments, 1
scipy.stats.genpareto._get_support, 1, 1, 1, , 
scipy.stats.levy_stable.cdf, 1, 5, 1, loc, 1
scipy.stats.levy_stable.stats, 1, 5, 1, loc, 1
scipy.stats.kstat, 1, 2, 1, , 
scipy.stats._multivariate._cho_inv_batch, 1, 1, 1, , 
scipy.stats.invwishart.logpdf, 1, 3, 1, , 
scipy.stats.stats._compute_prob_inside_method, 1, 4, 1, , 
scipy.stats.stats._count_paths_outside_method, 1, 4, 1, , 
scipy._build_utils.system_info.NotFoundError, 1, 1, 1, , 
scipy.interpolate._isscalar, 1, 1, 1, , 
scipy.skew, 1, 2, 1, bias, 1
scipy.kurtosis, 1, 2, 1, bias, 1
scipy.sparse.linalg.interface.MatrixLinearOperator, 1, 1, 1, , 
scipy.stats.t, 1, 1, 1, df, 1
scipy.stats.distributions.beta.logpdf, 1, 3, 1, , 
scipy.stats.distributions.truncnorm.logpdf, 1, 5, 1, loc, 1
scipy.stats.distributions.nbinom.logpmf, 1, 3, 1, , 
scipy.stats.distributions.gamma.logpdf, 1, 3, 1, scale, 1
scipy.stats.distributions.invgamma.logpdf, 1, 3, 1, scale, 1
scipy.stats.distributions.norm.pdf, 1, 3, 1, loc, 1
scipy.stats.wald.rvs, 1, 2, 1, loc, 1
scipy.stats.laplace.rvs, 1, 3, 1, size, 1
scipy.stats.halfcauchy.rvs, 1, 2, 1, scale, 1
scipy.stats.invgamma.rvs, 1, 3, 1, a, 1
scipy.stats.pareto.rvs, 1, 3, 1, scale, 1
scipy.stats.vonmises.rvs, 1, 3, 1, loc, 1
scipy.stats.triang.rvs, 1, 4, 1, loc, 1
scipy.stats.chi2.rvs, 1, 2, 1, df, 1
scipy.stats.gumbel_r.rvs, 1, 3, 1, loc, 1
scipy.sparse.coo_matrix.dot, 1, 2, 1, , 
scipy.ndimage.morphology.distance_transform_cdt, 1, 1, 1, , 
scipy.fftpack.dct, 1, 4, 1, type, 1
scipy.stats.expon.rvs, 1, 2, 1, scale, 1
scipy.stats.t.cdf, 1, 2, 1, df, 1
scipy.empty_like, 1, 1, 1, , 
scipy.any, 1, 1, 1, , 
scipy.all, 1, 1, 1, , 
scipy.arctan2, 1, 2, 1, , 
scipy.allclose, 1, 2, 1, , 
scipy.sort_complex, 1, 1, 1, , 
scipy.interpolate.interpolate.interp1d, 1, 2, 1, , 
scipy.optimize.optimize.fminbound, 1, 3, 1, , 
scipy.optimize.anneal, 1, 6, 1, args, 1
scipy.interpolate.interpnd._ndim_coords_from_arrays, 1, 1, 1, , 
scipy.ndimage.morphology.binary_closing, 1, 2, 1, , 
scipy.polyfit, 1, 4, 1, deg, 1
scipy.signal.signaltools._centered, 1, 2, 1, , 
scipy.linalg.diagsvd, 1, 3, 1, , 
scipy.stats.t._ppf, 1, 2, 1, , 
scipy.cluster.vq.whiten, 1, 1, 1, , 
scipy.percentile, 1, 3, 1, axis, 1
scipy.ndimage.morphology.generate_binary_structure, 1, 2, 1, , 
scipy.fftpack.fftshift, 1, 1, 1, , 
scipy.stats.gamma.sf, 1, 3, 1, scale, 1
scipy.stats.distributions.norm, 1, 2, 1, , 
scipy.interpolate.LSQUnivariateSpline, 1, 4, 1, w, 1
scipy.stats.halfcauchy, 1, 1, 1, , 
scipy.stats.pareto.fit, 1, 1, 1, , 
scipy.stats.pareto, 1, 3, 1, , 
scipy.signal.square, 1, 1, 1, , 
scipy.loadtxt, 1, 1, 1, , 
scipy.vstack, 1, 1, 1, , 
scipy.trace, 1, 1, 1, , 
scipy.stats.nanmean, 1, 1, 1, , 
scipy.spatial.distance._distance_wrap.cdist_euclidean_double_wrap, 1, 3, 1, , 
scipy.linalg._decomp_qz._qz, 1, 8, 1, check_finite, 1
scipy.interp, 1, 3, 1, , 
scipy.stats.kde.mvn.mvndst, 1, 7, 1, maxpts, 1
scipy.linalg.lapack.dgecon, 1, 2, 1, , 
scipy.sparse.linalg.svds, 1, 4, 1, k, 1
scipy.misc.lena, 1, 0, 1, , 
scipy.ndimage.fourier.fourier_gaussian, 1, 2, 1, , 
scipy.cumsum, 1, 1, 1, , 
scipy.signal.kaiser, 1, 2, 1, beta, 1
scipy.stats.truncnorm, 1, 4, 1, loc, 1
scipy.special.wofz, 1, 1, 1, , 
scipy.interpolate.CloughTocher2DInterpolator, 1, 2, 1, , 
scipy.ndimage.filters.gaussian_filter1d, 1, 6, 1, order, 1
scipy.ndimage.filters.laplace, 1, 1, 1, , 
scipy.io.mmwrite, 1, 2, 1, , 
scipy.io.arff.loadarff, 1, 1, 1, , 
scipy.io.wavfile.setnchannels, 1, 1, 1, , 
scipy.io.wavfile.setsampwidth, 1, 1, 1, , 
scipy.io.wavfile.setframerate, 1, 1, 1, , 
scipy.io.wavfile.writeframes, 1, 1, 1, , 
scipy.io.wavfile.close, 1, 0, 1, , 
scipy.stats.t.ppf, 1, 2, 1, , 
scipy.polyval, 1, 2, 1, , 
scipy.sparse.csr_matrix.dot, 1, 2, 1, , 
scipy.interpolate.interpolate_wrapper.block_average_above, 1, 3, 1, , 
scipy.interpolate.interpolate_wrapper.logarithmic, 1, 3, 1, , 
scipy.misc.pade, 1, 2, 1, , 
scipy.misc.fromimage, 1, 1, 1, , 
scipy.misc.pilutil.imread, 1, 3, 1, , 
scipy.misc.pilutil.imread.__doc__.replace, 1, 2, 1, , 
scipy.special._ufuncs.hyp1f2, 1, 4, 1, , 
scipy.special._ufuncs.hyp2f0, 1, 4, 1, , 
scipy.special.hyp1f2, 1, 4, 1, , 
scipy.special.hyp2f0, 1, 4, 1, , 
scipy.spatial.distance.cosine, 1, 2, 1, , 
scipy.misc.comb, 1, 2, 1, , 
scipy.stats.hypergeom.cdf, 1, 4, 1, , 
scipy.signal.peak_prominences, 2, 3, 1, , 
scipy.sparse.linalg.lobpcg, 2, 6, 2, maxiter, 2
scipy.stats.cauchy.pdf, 2, 3, 2, loc, 2
scipy.sparse.linalg.spilu, 2, 1, 1, fill_factor, 1
scipy._lib.decorator.decorate, 2, 2, 1, , 
scipy._lib._testutils._get_mem_available, 2, 0, 1, , 
scipy._lib._test_ccallback.test_get_plus1b_capsule, 2, 0, 1, , 
scipy._lib._test_ccallback.test_get_plus1bc_capsule, 2, 0, 1, , 
scipy.cluster.hierarchy._LINKAGE_METHODS.items, 2, 0, 2, , 
scipy.cluster.hierarchy._hierarchy.linkage, 2, 3, 2, , 
scipy.cluster.hierarchy.fclusterdata, 2, 3, 2, criterion, 2
scipy.cluster.hierarchy.leaders, 2, 2, 2, , 
scipy.cluster.hierarchy.cut_tree, 2, 1, 2, , 
scipy.cluster.hierarchy._order_cluster_tree, 2, 1, 2, , 
scipy.cluster._hierarchy.Heap, 2, 1, 2, , 
scipy.cluster.vq._krandinit, 2, 2, 2, , 
scipy.fftpack.basic._asfarray, 2, 1, 2, , 
scipy.fftpack.basic._fix_shape, 2, 3, 2, , 
scipy.fftpack.realtransforms.dctn, 2, 3, 2, type, 2
scipy.integrate._test_odeint_banded.banded5x5, 2, 3, 1, , 
scipy.integrate._test_odeint_banded.banded5x5_jac, 2, 5, 1, , 
scipy.integrate._test_odeint_banded.banded5x5_bjac, 2, 5, 1, , 
scipy.integrate._test_odeint_banded.banded5x5_solve, 2, 4, 1, , 
scipy._lib.six.get_function_code, 2, 1, 2, , 
scipy.interpolate.BSpline.construct_fast, 2, 3, 2, , 
scipy.interpolate.splder, 2, 1, 2, , 
scipy.interpolate._fitpack_impl.splder, 2, 1, 2, , 
scipy.interpolate._fitpack_impl.splantider, 2, 1, 2, , 
scipy.interpolate._bsplines._not_a_knot, 2, 2, 2, , 
scipy.interpolate.fitpack.sproot, 2, 1, 1, , 
scipy.interpolate.fitpack.splint, 2, 3, 1, , 
scipy.interpolate.dfitpack.regrid_smth, 2, 10, 1, s, 2
scipy.interpolate.fitpack2.LSQUnivariateSpline, 2, 3, 1, , 
scipy.interpolate.fitpack2.LSQSphereBivariateSpline, 2, 5, 1, , 
scipy.interpolate.fitpack2.SmoothSphereBivariateSpline, 2, 4, 1, s, 2
scipy.interpolate.lagrange, 2, 2, 2, , 
scipy.interpolate.PPoly.construct_fast, 2, 2, 2, , 
scipy.interpolate._ppoly._croots_poly1, 2, 2, 2, , 
scipy.interpolate.BPoly._raise_degree, 2, 2, 2, , 
scipy.interpolate._ppoly.evaluate_nd, 2, 7, 2, , 
scipy.interpolate.LinearNDInterpolator, 2, 2, 2, , 
scipy.interpolate.PchipInterpolator.__call__, 2, 3, 2, , 
scipy.interpolate.CubicHermiteSpline, 2, 3, 2, , 
scipy.interpolate.approximate_taylor_polynomial, 2, 5, 2, , 
scipy.interpolate.spalde, 2, 2, 1, , 
scipy.io.harwell_boeing._fortran_format_parser.ExpFormat.from_number, 2, 1, 2, , 
scipy.io.hb_write, 2, 2, 1, , 
scipy._lib.six.reduce, 2, 2, 2, , 
scipy.io.matlab.miobase.matdims, 2, 1, 2, , 
scipy.io.matlab.mio5.MatlabObject, 2, 2, 2, , 
scipy.io.matlab.mio.whosmat, 2, 1, 2, , 
scipy.io.matlab.mio.mat_reader_factory, 2, 2, 2, struct_as_record, 2
scipy.io.matlab.mio5.varmats_from_mat, 2, 1, 2, , 
scipy.io.matlab.byteordercodes.to_numpy_code, 2, 1, 1, , 
scipy.io.matlab.mio5_utils.VarHeader5, 2, 0, 1, , 
scipy.io._test_fortran.read_unformatted_double, 2, 4, 1, , 
scipy.io._test_fortran.read_unformatted_int, 2, 4, 1, , 
scipy.io._test_fortran.read_unformatted_mixed, 2, 4, 1, , 
scipy.io.whosmat, 2, 1, 1, , 
scipy.io.readsav, 2, 1, 1, , 
scipy.io.harwell_boeing.hb_read, 2, 1, 1, , 
scipy.linalg._interpolative.id_srand, 2, 1, 2, , 
scipy.linalg._interpolative.id_srandi, 2, 1, 2, , 
scipy.linalg._interpolative.id_srando, 2, 0, 2, , 
scipy.linalg._interpolative.idd_frm, 2, 3, 2, , 
scipy.linalg._interpolative.idd_sfrm, 2, 4, 2, , 
scipy.linalg._interpolative.idd_sfrmi, 2, 2, 2, , 
scipy.linalg._interpolative.iddp_id, 2, 2, 2, , 
scipy.linalg._interpolative.iddr_id, 2, 2, 2, , 
scipy.linalg._interpolative.idd_reconid, 2, 3, 2, , 
scipy.linalg._interpolative.idd_reconint, 2, 2, 2, , 
scipy.linalg._interpolative.idd_copycols, 2, 3, 2, , 
scipy.linalg._interpolative.idd_id2svd, 2, 3, 2, , 
scipy.linalg._interpolative.idd_snorm, 2, 5, 2, , 
scipy.linalg._interpolative.idd_diffsnorm, 2, 7, 2, , 
scipy.linalg._interpolative.iddr_svd, 2, 2, 2, , 
scipy.linalg._interpolative.iddp_svd, 2, 2, 2, , 
scipy.linalg._interpolative.iddp_aid, 2, 4, 2, , 
scipy.linalg._interpolative.idd_estrank, 2, 4, 2, , 
scipy.linalg._interpolative.iddp_asvd, 2, 4, 2, , 
scipy.linalg._interpolative.iddp_rid, 2, 5, 2, , 
scipy.linalg._interpolative.idd_findrank, 2, 4, 2, , 
scipy.linalg._interpolative.iddp_rsvd, 2, 5, 2, , 
scipy.linalg._interpolative.iddr_aid, 2, 3, 2, , 
scipy.linalg._interpolative.iddr_aidi, 2, 3, 2, , 
scipy.linalg._interpolative.iddr_asvd, 2, 3, 2, , 
scipy.linalg._interpolative.iddr_rid, 2, 4, 2, , 
scipy.linalg._interpolative.iddr_rsvd, 2, 5, 2, , 
scipy.linalg._interpolative.idz_frm, 2, 3, 2, , 
scipy.linalg._interpolative.idz_sfrm, 2, 4, 2, , 
scipy.linalg._interpolative.idz_sfrmi, 2, 2, 2, , 
scipy.linalg._interpolative.idzp_id, 2, 2, 2, , 
scipy.linalg._interpolative.idzr_id, 2, 2, 2, , 
scipy.linalg._interpolative.idz_reconid, 2, 3, 2, , 
scipy.linalg._interpolative.idz_reconint, 2, 2, 2, , 
scipy.linalg._interpolative.idz_copycols, 2, 3, 2, , 
scipy.linalg._interpolative.idz_id2svd, 2, 3, 2, , 
scipy.linalg._interpolative.idz_snorm, 2, 5, 2, , 
scipy.linalg._interpolative.idz_diffsnorm, 2, 7, 2, , 
scipy.linalg._interpolative.idzr_svd, 2, 2, 2, , 
scipy.linalg._interpolative.idzp_svd, 2, 2, 2, , 
scipy.linalg._interpolative.idzp_aid, 2, 4, 2, , 
scipy.linalg._interpolative.idz_estrank, 2, 4, 2, , 
scipy.linalg._interpolative.idzp_asvd, 2, 4, 2, , 
scipy.linalg._interpolative.idzp_rid, 2, 5, 2, , 
scipy.linalg._interpolative.idz_findrank, 2, 4, 2, , 
scipy.linalg._interpolative.idzp_rsvd, 2, 5, 2, , 
scipy.linalg._interpolative.idzr_aid, 2, 3, 2, , 
scipy.linalg._interpolative.idzr_aidi, 2, 3, 2, , 
scipy.linalg._interpolative.idzr_asvd, 2, 3, 2, , 
scipy.linalg._interpolative.idzr_rid, 2, 4, 2, , 
scipy.linalg._interpolative.idzr_rsvd, 2, 5, 2, , 
scipy.linalg.matfuncs.funm, 2, 3, 1, disp, 2
scipy.special.p_roots, 2, 1, 1, , 
scipy.linalg._interpolative_backend.id_srando, 2, 0, 2, , 
scipy.linalg._interpolative_backend.iddp_aid, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idzp_aid, 2, 2, 2, , 
scipy.linalg._interpolative_backend.iddp_id, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idzp_id, 2, 2, 2, , 
scipy.linalg._interpolative_backend.iddr_aid, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idzr_aid, 2, 2, 2, , 
scipy.linalg._interpolative_backend.iddr_id, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idzr_id, 2, 2, 2, , 
scipy.linalg._interpolative_backend.iddp_rid, 2, 4, 2, , 
scipy.linalg._interpolative_backend.idzp_rid, 2, 4, 2, , 
scipy.linalg._interpolative_backend.iddr_rid, 2, 4, 2, , 
scipy.linalg._interpolative_backend.idzr_rid, 2, 4, 2, , 
scipy.linalg._interpolative_backend.idd_reconid, 2, 3, 2, , 
scipy.linalg._interpolative_backend.idz_reconid, 2, 3, 2, , 
scipy.linalg._interpolative_backend.idd_reconint, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idz_reconint, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idd_copycols, 2, 3, 2, , 
scipy.linalg._interpolative_backend.idz_copycols, 2, 3, 2, , 
scipy.linalg._interpolative_backend.idd_id2svd, 2, 3, 2, , 
scipy.linalg._interpolative_backend.idz_id2svd, 2, 3, 2, , 
scipy.linalg._interpolative_backend.idd_snorm, 2, 5, 2, its, 2
scipy.linalg._interpolative_backend.idz_snorm, 2, 5, 2, its, 2
scipy.linalg._interpolative_backend.idd_diffsnorm, 2, 7, 2, its, 2
scipy.linalg._interpolative_backend.idz_diffsnorm, 2, 7, 2, its, 2
scipy.linalg._interpolative_backend.iddp_asvd, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idzp_asvd, 2, 2, 2, , 
scipy.linalg._interpolative_backend.iddp_svd, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idzp_svd, 2, 2, 2, , 
scipy.linalg._interpolative_backend.iddr_asvd, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idzr_asvd, 2, 2, 2, , 
scipy.linalg._interpolative_backend.iddr_svd, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idzr_svd, 2, 2, 2, , 
scipy.linalg._interpolative_backend.iddp_rsvd, 2, 5, 2, , 
scipy.linalg._interpolative_backend.idzp_rsvd, 2, 5, 2, , 
scipy.linalg._interpolative_backend.iddr_rsvd, 2, 5, 2, , 
scipy.linalg._interpolative_backend.idzr_rsvd, 2, 5, 2, , 
scipy.linalg._interpolative_backend.idd_estrank, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idz_estrank, 2, 2, 2, , 
scipy.linalg._interpolative_backend.idd_findrank, 2, 4, 2, , 
scipy.linalg._interpolative_backend.idz_findrank, 2, 4, 2, , 
scipy.linalg._matfuncs_inv_ssq._fractional_matrix_power, 2, 2, 2, , 
scipy.linalg._matfuncs_inv_ssq._logm, 2, 1, 2, , 
scipy._build_utils.split_fortran_files, 2, 2, 2, , 
scipy.linalg.lapack.dsbev, 2, 2, 2, compute_v, 2
scipy.linalg.lapack.dsbevd, 2, 2, 2, compute_v, 2
scipy.linalg.lapack.dsbevx, 2, 7, 2, compute_v, 2
scipy.linalg.lapack.zhbevd, 2, 2, 2, compute_v, 2
scipy.linalg.lapack.zhbevx, 2, 7, 2, compute_v, 2
scipy.linalg.lapack.dgbtrs, 2, 5, 2, , 
scipy.linalg.lapack.zgbtrs, 2, 5, 2, , 
scipy.linalg.rsf2csf, 2, 2, 2, , 
scipy.linalg._decomp_update._form_qTu, 2, 2, 2, , 
scipy.linalg.interpolative.id_to_svd, 2, 3, 2, , 
scipy.linalg.interpolative.estimate_spectral_norm, 2, 1, 2, , 
scipy.linalg.interpolative.estimate_spectral_norm_diff, 2, 2, 2, , 
scipy.linalg._matfuncs_inv_ssq._remainder_matrix_power, 2, 2, 2, , 
scipy.linalg._matfuncs_inv_ssq._briggs_helper_function, 2, 2, 2, , 
scipy.linalg.solve_continuous_lyapunov, 2, 2, 2, , 
scipy.linalg.solve_discrete_lyapunov, 2, 3, 2, method, 2
scipy.ndimage._ctest.filter1d, 2, 1, 1, , 
scipy.ndimage._ctest_oldapi.filter1d, 2, 1, 1, , 
scipy.ndimage._cytest.filter1d, 2, 2, 1, with_signature, 2
scipy.ndimage._ctest.filter2d, 2, 1, 1, , 
scipy.ndimage._ctest_oldapi.filter2d, 2, 1, 1, , 
scipy.ndimage._cytest.filter2d, 2, 2, 1, with_signature, 2
scipy.ndimage._ctest.transform, 2, 1, 1, , 
scipy.ndimage._ctest_oldapi.transform, 2, 1, 1, , 
scipy.ndimage._cytest.transform, 2, 2, 1, with_signature, 2
scipy.ndimage.generic_laplace, 2, 4, 2, extra_arguments, 2
scipy.ndimage.generic_gradient_magnitude, 2, 4, 2, extra_arguments, 2
scipy.odr.__odrpack._set_exceptions, 2, 2, 2, , 
scipy.optimize._remove_redundancy._remove_redundancy_sparse, 2, 2, 2, , 
scipy.optimize._remove_redundancy._remove_redundancy_dense, 2, 2, 2, , 
scipy.optimize.optimize._check_unknown_options, 2, 1, 1, , 
scipy.optimize._trustregion_constr.canonical_constraint.CanonicalConstraint.concatenate, 2, 2, 2, , 
scipy.optimize._trustregion_constr.canonical_constraint.CanonicalConstraint.empty, 2, 1, 2, , 
scipy.optimize._cobyla.minimize, 2, 8, 1, iprint, 2
scipy.optimize.minpack2.dcsrch, 2, 11, 2, , 
scipy.optimize._slsqp.slsqp, 2, 32, 1, , 
scipy.optimize._basinhopping.Storage, 2, 1, 1, , 
scipy.optimize._basinhopping.AdaptiveStepsize, 2, 3, 1, accept_rate, 2
scipy.optimize._dual_annealing.VisitingDistribution, 2, 4, 2, , 
scipy.optimize._constraints.LinearConstraint, 2, 4, 2, , 
scipy.optimize._constraints.old_bound_to_new, 2, 1, 2, , 
scipy.optimize.linesearch.scalar_search_wolfe1, 2, 5, 2, , 
scipy.optimize.linesearch.scalar_search_wolfe2, 2, 5, 2, , 
scipy.optimize.linesearch.line_search_wolfe1, 2, 8, 2, amax, 2
scipy.optimize.linesearch.line_search_armijo, 2, 5, 2, , 
scipy.optimize._lsq.common.CL_scaling_vector, 2, 4, 2, , 
scipy.optimize._lsq.common.left_multiplied_operator, 2, 2, 2, , 
scipy.optimize._lsq.common.right_multiplied_operator, 2, 2, 2, , 
scipy.optimize.nonlin.newton_krylov, 2, 6, 2, verbose, 2
scipy.optimize.nonlin.BroydenFirst, 2, 1, 2, alpha, 2
scipy.optimize.nonlin.BroydenSecond, 2, 1, 2, alpha, 2
scipy.optimize.nonlin.nonlin_solve, 2, 7, 2, verbose, 2
scipy.optimize.nonlin.broyden1, 2, 4, 2, alpha, 2
scipy.optimize.nonlin.broyden2, 2, 4, 2, alpha, 2
scipy.optimize.nonlin.anderson, 2, 5, 2, M, 2
scipy.optimize.nonlin.linearmixing, 2, 4, 2, alpha, 2
scipy.optimize.nonlin.excitingmixing, 2, 4, 2, alpha, 2
scipy.optimize.nonlin.diagbroyden, 2, 4, 2, alpha, 2
scipy.optimize._minimize._minimize_neldermead, 2, 5, 2, maxiter, 2
scipy.optimize.rosen_hess_prod, 2, 2, 2, , 
scipy.optimize._trustregion_exact.estimate_smallest_singular_value, 2, 1, 1, , 
scipy.optimize.moduleTNC.minimize, 2, 18, 1, , 
scipy.fftpack.ifft2, 2, 2, 2, axes, 2
scipy.fftpack.ifftshift, 2, 1, 2, , 
scipy.signal.step2, 2, 3, 1, T, 2
scipy.signal.filter_design._cplxpair, 2, 1, 2, , 
scipy.signal.sos2tf, 2, 1, 2, , 
scipy.signal.normalize, 2, 2, 2, , 
scipy.signal.lp2lp, 2, 3, 2, , 
scipy.signal.lp2hp, 2, 3, 2, , 
scipy.signal.lp2bp, 2, 4, 2, , 
scipy.signal.lp2bs, 2, 4, 2, , 
scipy.signal.lp2bp_zpk, 2, 5, 2, , 
scipy.signal.lp2bs_zpk, 2, 5, 2, , 
scipy.signal.bilinear_zpk, 2, 4, 2, , 
scipy.signal.cheb1ap, 2, 2, 2, , 
scipy.signal.cheb2ap, 2, 2, 2, , 
scipy.signal.ellipap, 2, 3, 2, , 
scipy.signal._savitzky_golay._polyder, 2, 2, 2, , 
scipy.signal.medfilt2d, 2, 2, 2, , 
scipy.signal.invresz, 2, 3, 2, , 
scipy.signal.deconvolve, 2, 2, 2, , 
scipy.signal.check_NOLA, 2, 3, 2, , 
scipy.signal._upfirdn._output_len, 2, 4, 2, , 
scipy.signal.wavelets.daub, 2, 1, 1, , 
scipy.signal.wavelets.cascade, 2, 2, 1, , 
scipy.signal.windows.exponential, 2, 1, 2, , 
scipy.signal.windows.boxcar, 2, 1, 2, , 
scipy.signal.windows.kaiser, 2, 3, 2, , 
scipy.sparse.csgraph.csgraph_to_dense, 2, 1, 1, , 
scipy.sparse.csgraph.construct_dist_matrix, 2, 3, 2, directed, 2
scipy._lib.six.iterkeys, 2, 1, 2, , 
scipy.sparse.identity, 2, 1, 2, , 
scipy.sparse.sputils.isshape, 2, 1, 2, , 
scipy.sparse.sputils.isintlike, 2, 1, 2, , 
scipy.linalg.qr_insert, 2, 7, 2, check_finite, 2
scipy.sparse.linalg.isolve.utils.make_system, 2, 4, 2, , 
scipy.sparse.linalg.isolve.qmr, 2, 6, 2, M2, 2
scipy.linalg.basic.solve, 2, 2, 2, , 
scipy.linalg.basic.solve_triangular, 2, 2, 2, , 
scipy.sparse.linalg._expm_multiply._onenormest_matrix_power, 2, 2, 1, , 
scipy.sparse.linalg.matfuncs._onenorm_matrix_power_nnm, 2, 2, 2, , 
scipy.sparse.linalg.matfuncs.ProductOperator, 2, 3, 2, , 
scipy.sparse.linalg.matfuncs.MatrixPowerOperator, 2, 2, 2, , 
scipy.sparse.linalg._onenormest._algorithm_2_2, 2, 3, 1, , 
scipy.sparse.sputils.get_index_dtype, 2, 3, 2, , 
scipy.sparse.sputils.isscalarlike, 2, 1, 2, , 
scipy.sparse.linalg.inv, 2, 1, 2, , 
scipy.sparse.data.items, 2, 0, 2, , 
scipy.sparse.data.reshape, 2, 3, 2, , 
scipy.sparse.data.repeat, 2, 2, 2, axis, 2
scipy.sparse.construct._compressed_sparse_stack, 2, 2, 2, , 
scipy.sparse.construct.rand, 2, 5, 2, random_state, 2
scipy.sparse.extract.find, 2, 1, 1, , 
scipy.sparse.save_npz, 2, 2, 2, , 
scipy.sparse._sparsetools.csr_plus_csr, 2, 11, 2, , 
scipy.sparse._sparsetools.csr_matvec, 2, 7, 2, , 
scipy.sparse._sparsetools.csr_scale_rows, 2, 6, 2, , 
scipy.sparse._sparsetools.csr_scale_columns, 2, 6, 2, , 
scipy.sparse.spfuncs.estimate_blocksize, 2, 1, 2, , 
scipy.sparse.sputils.validateaxis, 2, 1, 2, , 
scipy.spatial.distance.mahalanobis, 2, 3, 2, , 
scipy.spatial.distance.num_obs_dm, 2, 1, 2, , 
scipy.spatial.distance.is_valid_dm, 2, 2, 2, throw, 2
scipy.spatial.Rectangle, 2, 2, 2, , 
scipy.spatial.KDTree.node, 2, 0, 2, , 
scipy.spatial.qhull.tsearch, 2, 2, 2, , 
scipy.spatial._spherical_voronoi.calc_circumcenters, 2, 1, 1, , 
scipy._lib.six.reraise, 2, 1, 2, , 
scipy.special._ufuncs._struve_power_series, 2, 3, 1, , 
scipy.special._ufuncs._struve_asymp_large_z, 2, 3, 1, , 
