function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
dask.utils.SerializableLock, 1, 0, 1, , 
dask.sizeof.sizeof.register, 1, 1, 1, , 
dask.sizeof.sizeof, 1, 1, 1, , 
dask.utils.import_required, 1, 2, 1, , 
dask.bytes.utils.infer_compression, 1, 1, 1, , 
dask.dataframe.read_tsv, 1, 5, 1, compression, 1
dask.dataframe.read_json, 1, 5, 1, compression, 1
dask.array.unique, 1, 1, 1, , 
dask.array.asarray, 1, 1, 1, , 
dask.bag.read_avro, 1, 3, 1, blocksize, 1
dask.local.get_async, 1, 5, 1, null, 1
dask.array.from_zarr, 1, 1, 1, , 
dask.diagnostics.ResourceProfiler, 1, 1, 1, dt, 1
dask.diagnostics.CacheProfiler, 1, 0, 1, , 
dask.diagnostics.visualize, 1, 2, 1, show, 1
dask.toposort, 1, 1, 1, , 
dask.array.min, 1, 1, 1, , 
dask.array.max, 1, 1, 1, , 
dask.array.cumsum, 1, 1, 1, , 
dask.array.rechunk, 1, 2, 1, chunks, 1
dask.array.ghost.ghost, 1, 3, 1, depth, 1
dask.array.ghost.trim_internal, 1, 2, 1, , 
dask.array.nanmax, 1, 1, 1, , 
dask.utils.Dispatch, 1, 0, 1, , 
dask.dataframe.to_datetime, 1, 1, 1, , 
dask.keys, 1, 0, 1, , 
dask.base.visualize, 1, 4, 1, null, 1
dask.config.ensure_file, 2, 1, 2, source, 2
dask.utils.parse_bytes, 2, 1, 2, , 
dask.threaded.get, 2, 2, 2, , 
dask.core.flatten, 2, 1, 2, , 
dask.core.get_deps, 2, 1, 2, , 
dask.istask, 2, 1, 2, , 
dask.array.atop, 2, 12, 1, adjust_chunks, 2
dask.array.maximum, 2, 2, 2, , 
dask.array.linalg.svd, 2, 1, 2, , 
dask.array.linalg.svd_compressed, 2, 4, 2, seed, 2
dask.array.sum, 2, 1, 1, , 
dask.array.random.random_integers, 2, 4, 2, size, 2
dask.array.Array.__new__, 2, 6, 2, , 
dask.bytes.utils.read_block, 2, 4, 2, , 
dask.array.arctan2, 2, 2, 2, , 
dask.array.rad2deg, 2, 1, 2, , 
dask.array.apply_gufunc, 2, 6, 2, output_dtypes, 2
dask.array.sin, 2, 1, 2, , 
dask.dataframe.core.make_meta.register, 2, 1, 2, , 
dask.dataframe.to_parquet, 2, 5, 1, compression, 2
dask.array.core.getem, 2, 3, 1, out_name, 1
dask.array.slicing.normalize_index, 2, 2, 2, , 
dask.array.core.elemwise, 2, 4, 2, dtype, 2
dask.array.broadcast_to, 2, 3, 1, chunks, 1
dask.distributed.progress, 2, 1, 2, , 
dask.distributed.worker.get_client, 2, 0, 2, , 
dask.delayed.tokenize, 2, 2, 1, pure, 2
dask.async.get_async, 2, 6, 2, null, 2
dask.cancel, 2, 0, 2, , 
dask.diagnostics.Profiler, 2, 0, 2, , 
dask.dataframe.from_array, 2, 2, 2, columns, 2
dask.dataframe.to_hdf, 2, 3, 2, , 
dask.base.collections_to_dsk, 2, 1, 1, null, 1
dask.bytes.core.write_bytes, 3, 3, 3, hdfs, 3
dask.array.percentile, 3, 2, 3, , 
dask.base.normalize_token, 3, 1, 3, , 
dask.array.cos, 3, 1, 3, , 
dask.dataframe.core.get_parallel_type.register, 3, 2, 3, , 
dask.dataframe.core.new_dd_object, 3, 4, 3, , 
dask.core.get_dependencies, 3, 2, 3, task, 2
dask.optimize.fuse, 3, 2, 2, , 
dask.bytes.open_files, 3, 2, 3, null, 3
dask.dataframe.read_hdf, 3, 4, 3, mode, 3
dask.array.dot, 4, 2, 4, , 
dask.array.log, 4, 1, 4, , 
dask.array.core.slices_from_chunks, 4, 1, 4, , 
dask.array.core.atop, 4, 3, 2, , 
dask.optimization.cull, 4, 2, 4, , 
dask.array.arange, 4, 4, 2, chunks, 4
dask.array.deg2rad, 4, 1, 4, , 
dask.optimize.cull, 4, 2, 4, , 
dask.dataframe.utils.make_meta, 4, 1, 3, index, 1
dask.dataframe.core.make_meta, 4, 1, 4, , 
dask.dataframe.compute, 4, 1, 3, , 
dask.delayed.flat_unique, 4, 1, 4, , 
dask.utils.different_seeds, 4, 2, 4, random_state, 2
dask.core.istask, 5, 1, 5, , 
dask.array.vstack, 5, 1, 5, , 
dask.dataframe.merge, 5, 4, 4, how, 5
dask.utils.tmpfile, 5, 1, 4, extension, 4
dask.array.around, 5, 2, 5, decimals, 5
dask.array.sqrt, 6, 1, 6, , 
dask.array.core.normalize_chunks, 6, 2, 5, dtype, 1
dask.dataframe.concat, 6, 3, 3, axis, 3
dask.bag.from_delayed, 6, 1, 6, , 
dask.array.store, 6, 2, 2, lock, 2
dask.array.broadcast_arrays, 6, 2, 4, , 
dask.sizeof.getsizeof, 6, 1, 6, , 
dask.bag.read_text, 7, 2, 4, collection, 5
dask.context._globals.get, 7, 1, 7, , 
dask.array.exp, 7, 1, 7, , 
dask.array.random.doc_wraps, 7, 1, 7, , 
dask.utils.derived_from, 7, 1, 7, , 
dask.distributed.LocalCluster, 8, 2, 3, n_workers, 8
dask.bag.Bag, 8, 3, 8, , 
dask.bag.range, 8, 2, 8, npartitions, 8
dask.array.compute, 8, 1, 7, , 
dask.bytes.core.read_bytes, 10, 4, 4, hdfs, 8
dask.dataframe.from_dask_array, 10, 1, 6, columns, 4
dask.array.random.uniform, 10, 2, 10, size, 10
dask.base.normalize_token.register, 10, 1, 7, , 
dask.delayed.Delayed, 11, 2, 11, , 
dask.array.ones, 13, 2, 13, chunks, 13
dask.array.random.RandomState, 13, 1, 10, , 
dask.diagnostics.ProgressBar, 13, 0, 12, , 
dask.array.fft.fft_wrap, 14, 1, 14, , 
dask.array.stack, 15, 1, 9, axis, 6
dask.dataframe.read_parquet, 17, 1, 10, columns, 4
dask.array.map_blocks, 18, 5, 9, dtype, 17
dask.dataframe.assert_eq, 18, 2, 13, check_index, 4
dask.array.Array, 20, 4, 14, dtype, 6
dask.dataframe.from_delayed, 22, 2, 11, meta, 14
dask.bag.from_sequence, 24, 1, 15, npartitions, 8
dask.get, 24, 2, 22, null, 1
dask.set_options, 27, 1, 25, get, 16
dask.array.concatenate, 27, 2, 19, axis, 19
dask.delayed.delayed, 29, 1, 27, pure, 7
dask.array.from_delayed, 30, 3, 30, shape, 15
dask.delayed, 35, 1, 23, pure, 14
dask.dataframe.read_csv, 41, 2, 13, null, 12
dask.config.set, 43, 1, 42, scheduler, 31
dask.distributed.Client, 44, 1, 37, address, 3
dask.config.get, 49, 1, 44, , 
dask.array.utils.assert_eq, 50, 2, 42, atol, 6
dask.compute, 68, 2, 32, scheduler, 9
dask.dataframe.from_pandas, 69, 2, 64, npartitions, 64
dask.base.tokenize, 108, 1, 83, null, 3
dask.dataframe.utils.assert_eq, 108, 2, 107, null, 1
dask.array.from_array, 145, 2, 141, chunks, 134
